session,name,fppcId
2009,FUND FOR CONSTRUCTION INDUSTRY ADVANCEMENT (FCIA),P24704
2009,GIRL SCOUTS OF TIERRA DEL ORO,1276581
2009,GRANVILLE HOMES INC.,1333510
2009,HEWLETT FOUNDATION; THE WILLAM AND FLORA,1302211
2009,"HORNANIAN HOMES, K.",1333512
2009,"INSTITUTE FOR COLLEGE ACCESS & SUCCESS, INC.; THE",1317807
2009,JAMES IRVINE FOUNDATION; THE,1330131
2009,"JELINCIC FOR CALPERS 2009, J.J.",1327128
2009,LEWIS OPERATING CORPORATION,1292633
2009,LOCAL ONE ISSUES COMMITTEE,1318003
2009,MARIJUANA POLICY PROJECT,1312965
2009,"MENTAL HEALTH SYSTEMS, INC.",1302174
2009,"O'BRIEN GROUP, THE",P24666
2009,OCCIDENTAL ARTS & ECOLOGY CENTER,1297641
2009,PULTE HOME CORPORATION,1288101
2009,SAN DIEGANS AGAINST CRIME PAC,1324080
2009,"SAN DIEGO AREA MUNICIPAL EMPLOYEES LOCAL 127, AFSCME",1322557
2009,SAN DIEGO DEPUTY DISTRICT ATTORNEY'S ASSOCIATION,1276490
2009,SAN DIEGO HOUSING FEDERATION,1317766
2009,"SCHNITZER STEEL INDUSTRIES, INC.",1317971
2009,SEIU UNITED HEALTHCARE WORKERS WEST,1276614
2009,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 6434,1319843
2009,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 721 CTW, CLC",1302175
2009,SHEA HOMES,1276447
2009,SIERRA TELEPHONE COMPANY,1306660
2009,SIMS METAL MANAGEMENT,1318031
2009,SMALL BUSINESS ACTION COMMITTEE,1323256
2009,SOCIAL & ENVIRONMENTAL ENTREPRENEURS,1322473
2009,SOUTHWESTERN POWER GROUP,1336064
2009,"STARTRANS IO, LLC, AN AFFILIATE OF STARWOOD ENERGY",1336065
2009,STUART FOUNDATION,1328956
2009,"SUPERBAG OPERATING, LTD.",1333463
2009,"TEACHERS, NURSES, FIREFIGHTERS, PUBLIC AND PRIVATE SECTOR WORKERS - THE FAIR BUDGET COALITION",1317944
2009,TRANSFORM,1329059
2009,"UNISTAR PLASTICS, LLC",1333134
2009,UNITED PUBLIC EMPLOYEES PAC,1318011
2009,WARMINGTON HOMES OF CALIFORNIA,1292205
2009,"WESTCARE CALIFORNIA, INC.",1303756
2009,"WILLIAM LYON HOMES, INC.",1276450
2009,WOMEN'S FOUNDATION OF CALIFORNIA,1265164
2009,"WORKING ASSETS FUNDING SERVICE, INC.",1233158
2009,"WORKSAFE, INC.",1322570
2007,ADP TAX CREDIT SERVICES,1276533
2007,AFFORDABLE HOME CARE AGENCY,1315240
2007,ALTA IRRIGATION DISTRICT,1282982
2007,AMERICANS FOR TECHNOLOGY LEADERSHIP,1299646
2007,AMITY FOUNDATION,1303671
2007,ASSOCIATION OF GROUNDWATER AGENCIES,1302003
2007,"BRE PROPERTIES, INC.",1306639
2007,BREHM COMMUNITIES,1292201
2007,"CADIZ, INC.",1302095
2007,"CALATLANTIC GROUP, INC.",1276449
2007,CALIFORNIA ALLIANCE FOR A STRONG ECONOMY,1297643
2007,CALIFORNIA CENTER FOR PUBLIC HEALTH ADVOCACY,1289570
2007,"CALIFORNIA CONGRESS OF PARENTS, STUDENTS AND TEACHERS, INC.",1299896
2007,CALIFORNIA DREAM TEAM,1262390
2007,CALIFORNIA ENDOWMENT; THE,1302208
2007,CALIFORNIA FAMILIES AGAINST PRIVATIZING RETIREMENT,1276485
2007,CALIFORNIA LEAGUE OF CONSERVATION VOTERS EDUCATION FUND,1299453
2007,CALIFORNIA UNITED HOMECARE WORKERS UNION AFSCME/SEIU LOCAL 4034,1302111
2007,CALIFORNIANS AGAINST MORE DEFICIT SPENDING,1306656
2007,CALIFORNIANS FOR AFFORDABLE INSURANCE RATES,P24687
2007,CALIFORNIANS FOR TECHNOLOGY AND VIDEO CHOICE (CATVC),1288100
2007,CAMPAIGN FOR CHILDREN AND FAMILIES,1273287
2007,"CAT FANCIERS ASSOCIATION, INC.; THE",1299746
2007,CENTER FOR SCIENCE IN THE PUBLIC INTEREST,1302180
2007,CENTER POINT INC.,1297674
2007,CHILD CARE LAW CENTER,1283256
2007,"CITIZENS TO PROTECT OUR SCHOOLS, HEALTH CARE AND PUBLIC SAFETY",1250096
2007,COALITION FOR CLEAN AIR,1313244
2007,"COMMERCE ENERGY, INC.",1306816
2007,CONSTRUCTION INDUSTRY ADVANCEMENT FUND OF SOUTHERN CALIFORNIA (CIAF),P24703
2007,CORMAN LEIGH COMMUNITITES,1297673
2007,EDUCATION COALITION; THE,1303365
2007,ELLIOTT HOMES INC.,1292202
2007,FEDERAL HOME LOAN MORTGAGE CORPORATION (FREDDIE MAC),1306479
2007,FIREMAN'S FUND INSURANCE COMPANY,P24700
2007,FIRST ADVANTAGE,1308714
2007,FOCUS ON THE FAMILY ACTION,1281301
2007,FOR LAUSD KIDS,1301855
2007,FUND FOR CONSTRUCTION INDUSTRY ADVANCEMENT (FCIA),P24704
2007,GAS TRANSMISSION NORTHWEST,1278396
2007,GIRL SCOUTS OF TIERRA DEL ORO,1276581
2007,"GREENBRIAR HOMES COMMUNITIES, INC.",1276442
2007,"HEALTHCARE SERVICES, INC.",1302244
2007,HEWLETT FOUNDATION; THE WILLAM AND FLORA,1302211
2007,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
2007,"HWR, LLC",1297404
2007,ICON ESTATES,1288397
2007,IT'S OUR HEALTHCARE,1302193
2007,"KEY ENERGY SERVICES, INC.",1302177
2007,LAMBDA LETTERS PROJECT,1245186
2007,LEWIS OPERATING CORPORATION,1292633
2007,LORILLARD TOBACCO COMPANY,1285740
2007,"MARDEL, LLC",1285916
2007,MARIJUANA POLICY PROJECT,1312965
2007,MC MILLIN MANAGEMENT SERVICES,1294621
2007,MDC ENGINEERS INC,1312647
2007,MEETING MANAGER; THE,1297618
2007,"MENTAL HEALTH SYSTEMS, INC.",1302174
2007,NATIONAL CONFERENCE ON PUBLIC EMPLOYEES RETIREMENT SYSTEMS,1276488
2007,NEW MAJORITY CALIFORNIA,1315206
2007,"O'BRIEN GROUP, THE",P24666
2007,OCCIDENTAL ARTS & ECOLOGY CENTER,1297641
2007,P.K. FOUNDATION,1300029
2007,PACKARD FOUNDATION; THE DAVID & LUCILE,1308656
2007,PULTE HOME CORPORATION,1288101
2007,REBUILDING CALIFORNIA FOUNDATION,1308973
2007,ROCHE PALO ALTO LLC,1282975
2007,"SCHNITZER STEEL INDUSTRIES, INC.",1317971
2007,SEIU UNITED HEALTHCARE WORKERS WEST,1276614
2007,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 721 CTW, CLC",1302175
2007,SIERRA TELEPHONE COMPANY,1306660
2007,SIMS METAL MANAGEMENT,1318031
2007,SOUTHGATE PARTNERS LLC,1287640
2007,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
2007,TOGETHER FOR CALIFORNIA'S FUTURE,1308739
2007,TOGETHER FOR HEALTH CARE,1299825
2007,TRANSAMERICA OCCIDENTAL LIFE INSURANCE COMPANY,1302083
2007,U.S. CHAMBER INSTITUTE FOR LEGAL REFORM,1299890
2007,VENTURA COUNTY DOG FANCIERS ASSOCIATION,1299747
2007,"WALCO INTERNATIONAL, INC.",1314622
2007,WARMINGTON HOMES OF CALIFORNIA,1292205
2007,"WESTCARE CALIFORNIA, INC.",1303756
2007,"WESTERN DRILLING, INC.",1302176
2007,"WILLIAM LYON HOMES, INC.",1276450
2007,WOMEN'S FOUNDATION OF CALIFORNIA,1265164
2007,"WORKING ASSETS FUNDING SERVICE, INC.",1233158
2005,ACADEMIC PROFESSIONALS OF CALIFORNIA LOCAL 1002,1278398
2005,"ACORDIA OF CALIFORNIA INSURANCE SERVICES, INC.",1276332
2005,ADP TAX CREDIT SERVICES,1276533
2005,AFSCME PEOPLE STATE BUDGET EDUCATION FUND,1267274
2005,ALOCOSTA SERVICE CENTER COUNCIL,1277653
2005,ALTA IRRIGATION DISTRICT,1282982
2005,ALVORD/RIVERSIDE/COLTON UNISERV,1278437
2005,APPLIED MATERIALS,1239616
2005,ARYSTA LIFESCIENCE NORTH AMERICA CORP.,1288378
2005,ASSOCIATION OF PLACENTIA-LINDA EDUCATORS,1278773
2005,BARRATT AMERICAN INCORPORATED,1291256
2005,BREHM COMMUNITIES,1292201
2005,BROOKFIELD BAY AREA BUILDERS INC.,1265702
2005,CALIFORNIA ALLIANCE FOR JOBS,P24740
2005,CALIFORNIA CENTER FOR PUBLIC HEALTH ADVOCACY,1289570
2005,CALIFORNIA COASTKEEPER ALLIANCE,1276451
2005,CALIFORNIA DEMOCRATIC PARTY,1276582
2005,CALIFORNIA FAMILIES AGAINST PRIVATIZING RETIREMENT,1276485
2005,CALIFORNIA PHARMACY MANAGEMENT,1278252
2005,CALIFORNIA RECOVERY TEAM,1262390
2005,CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS,1256687
2005,CALIFORNIA STATE UNIVERSITY EMPLOYEES UNION,1276611
2005,CALIFORNIANS FOR TECHNOLOGY AND VIDEO CHOICE (CATVC),1288100
2005,CALIFORNIANS TO STOP UNFAIR RATE INCREASES,1288102
2005,"CALIFORNIANS UNITED FOR RESEARCH, ECONOMIC RECOVERY & SAVING LIVES",1267451
2005,CAMPAIGN FOR CHILDREN AND FAMILIES,1273287
2005,CBS CORPORATION,1289117
2005,CENTEX HOMES,1276440
2005,CENTRAL COAST COUNTIES SERVICE CENTER COUNCIL,1278427
2005,CHILD CARE LAW CENTER,1283256
2005,"CIC ENTERPRISES, INC.",1276535
2005,COALITION OF COUNTY UNIONS,1276609
2005,CONSOLIDATED IRRIGATION DISTRICT,1282983
2005,CONSTRUCTION INDUSTRY ADVANCEMENT FUND OF SOUTHERN CALIFORNIA (CIAF),P24703
2005,COX COMMUNICATIONS,1288643
2005,"DELCO BUILDERS & DEVELOPERS (MARDEL, LLC)",1278419
2005,"DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION PAC, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",1278453
2005,DI TOMASO & DI TOMASO INC.,1276537
2005,"DOERR III, L. JOHN",1236343
2005,EL MONTE POLICE OFFICERS ASSOCIATION,1276524
2005,ELLIOTT HOMES INC.,1292202
2005,"EMERALD FUND, INC.",1276441
2005,FOCUS ON THE FAMILY ACTION,1281301
2005,FUND FOR CONSTRUCTION INDUSTRY ADVANCEMENT (FCIA),P24704
2005,GAS TRANSMISSION NORTHWEST,1278396
2005,GIRL SCOUTS OF TIERRA DEL ORO,1276581
2005,"GREENBRIAR HOMES COMMUNITIES, INC.",1276442
2005,HAYWARD EDUCATION ASSOCIATION,1278428
2005,"HOFMANN COMPANY, THE",1278418
2005,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
2005,HUMAN RIGHTS CAMPAIGN,1278329
2005,ICON ESTATES,1288397
2005,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS,1276579
2005,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,1278400
2005,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12,1288034
2005,"JAMES, HOYER, NEWCOMER & SMILJANICH P.A.",1288414
2005,KAWEAH DELTA WATER CONSERVATION DISTRICT,1282994
2005,KB HOME,1276443
2005,"KENT, M.D., PH. D., RONALD M.",1278365
2005,KERN DELTA WATER DISTRICT,1282911
2005,KINGS COUNTY WATER DISTRICT,1282988
2005,LABORER'S INTERNATIONAL UNION OF NORTH AMERICA,1276486
2005,LAMBDA LETTERS PROJECT,1245186
2005,LERACH COUGHLIN STOIA GELLER RUDMAN & ROBBINS LLP,1288403
2005,"LESIN, BENJAMIN",1276593
2005,"LEVINE, M.D., STEVEN",1276594
2005,LEWIS OPERATING CORPORATION,1292633
2005,LEWIS PACIFIC PARTNERS,1295481
2005,LORILLARD TOBACCO COMPANY,1285740
2005,"MARDEL, LLC",1285916
2005,MATICH CORPORATION,1278290
2005,MC MILLIN MANAGEMENT SERVICES,1294621
2005,"MERITAGE HOMES OF NORTHERN CALIFORNIA, INC.",1276444
2005,MIDLAND PACIFIC HOMES,1292203
2005,MYWIRELESS.ORG,1278038
2005,NATIONAL CONFERENCE ON PUBLIC EMPLOYEES RETIREMENT SYSTEMS,1276488
2005,NATURAL RESOURCES DEFENSE COUNCIL ACTION FUND,1292241
2005,NIKLOR CHEMICAL CO. INC.,1288379
2005,NORTH SAN MATEO COUNTY CHAPTER 46 RETIRED PUBLIC EMPLOYEES,1276489
2005,"O'BRIEN GROUP, THE",P24666
2005,PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION - ISSUES CONTRACTING OUT COALITION,1267273
2005,"PONDEROSA HOMES II, INC.",1276445
2005,PULTE HOME CORPORATION,1288101
2005,REBUILDING CALIFORNIA,1285882
2005,REDWOOD SERVICE CENTER COUNCIL,1278401
2005,RICHLAND PLANNED COMMUNITIES,1281755
2005,ROBERT MONDAVI WINERY,P24725
2005,ROCHE FINANCE USA,1293486
2005,ROCHE PALO ALTO LLC,1282975
2005,SAN DIEGO COUNTY SERVICE CENTER COUNCIL,1233213
2005,SAN DIEGO DEPUTY DISTRICT ATTORNEY'S ASSOCIATION,1276490
2005,SAN DIEGO EDUCATION ASSOCIATION,1277684
2005,SANTA CLARA COUNTY GOVERNMENT ATTORNEYS ASSOCIATION,1278402
2005,SEIU UNITED HEALTHCARE WORKERS WEST,1276614
2005,SERVICE CENTER ONE COUNCIL,1283708
2005,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1000, CALIFORNIA STATE EMPLOYEES ASSOCIATION",1278532
2005,SHAPELL INDUSTRIES OF NORTHERN CALIFORNIA,1276446
2005,"SIGNATURE PROPERTIES, INC.",1276448
2005,SOUTHGATE PARTNERS LLC,1287640
2005,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS,1288413
2005,STANDARD PACIFIC CORPORATION,1276449
2005,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
2005,STOCKTON TEACHERS ASSOCIATION,1277565
2005,"SUN WEST CONSULTANTS, INC.",1276542
2005,SUNCAL COMPANIES,1294482
2005,SUSTAINABLE ECONOMY & ENVIRONMENT FOR CA,1280126
2005,"TARGETED MANAGEMENT CO., INC.",1276543
2005,TIDES CENTER / GAY STRAIGHT ALLIANCE,1285864
2005,TRI-CAL,1288377
2005,TRINITY MANUFACTURING INC.,1288376
2005,TULARE LAKE BASIN WATER STORAGE DISTRICT,1282894
2005,U.S. CHAMBER OF COMMERCE,1285526
2005,UFCW 8 GOLDEN STATE,1288040
2005,"VIACOM INTERNATIONAL, INC.",1282827
2005,WARMINGTON HOMES OF CALIFORNIA,1292205
2005,"WILLIAM LYON HOMES, INC.",1276450
2005,WOMEN'S FOUNDATION OF CALIFORNIA,1265164
2005,WOODARD HOMES,1294483
2005,WORKERS COMPENSATION ACTION NETWORK,1265064
2005,"WORKING ASSETS FUNDING SERVICE, INC.",1233158
2005,YOUNG HOMES,1292206
2003,AEGON AND ITS AFFILIATED ENTITIES,1254658
2003,"AFSCME LOCAL NO. 829, AFL-CIO",1267269
2003,AFSCME PEOPLE STATE BUDGET EDUCATION FUND,1267274
2003,"ALL CITY EMPLOYEES ASSOCIATION, AFSCME LOCAL 3090",1267286
2003,ALL VEHICLE REGISTRATION SERVICES,1254712
2003,AMERICAN SOCIETY OF PLASTIC SURGEONS,1270637
2003,ASSOCIATION OF INDEPENDENT CONSUMER CREDIT COUNSELING AGENCIES,1256571
2003,CABAZON BAND OF MISSION INDIANS,1267632
2003,CALIFORNIA ALLIANCE FOR JOBS,P24740
2003,CALIFORNIA ASSOCIATION OF SHEET METAL & AIR CONDITIONING CONTRACTORS PAC,1265146
2003,"CALIFORNIA BREAST AND GYNECOLOGICAL CANCER TREATMENT TASK FORCE, A PROJECT OF SAN FRANCISCO FOUNDATION COMMUNITY INITIATIVE FUNDS",1223339
2003,"CALIFORNIA DAIRIES, INC.",1262323
2003,CALIFORNIA HOUNDSMEN FOR CONSERVATION,1256149
2003,CALIFORNIA RECOVERY TEAM,1262390
2003,CALIFORNIA WATER SERVICE COMPANY,1256596
2003,CALIFORNIANS FOR AFFORDABLE INSURANCE RATES,P24687
2003,CALIFORNIANS FOR RELIABLE ELECTRIC SERVICE,1267447
2003,CALIFORNIANS FOR TELECOMMUNICATIONS CHOICE,P24739
2003,CALIFORNIANS FOR WIRELESS CONSUMER BENEFITS,1256291
2003,CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY,1266977
2003,CALIFORNIANS TO STOP SHAKEDOWN LAWSUITS,1268539
2003,"CALIFORNIANS UNITED FOR RESEARCH, ECONOMIC RECOVERY & SAVING LIVES",1267451
2003,CAMPAIGN FOR CALIFORNIA FAMILIES,P24734
2003,"CITIZENS TO PROTECT OUR SCHOOLS, HEALTH CARE AND PUBLIC SAFETY",1250096
2003,COALITION FOR CALIFORNIA JOBS,P24731
2003,COAST SURGERY CENTER,1265156
2003,COMMUNITY LEADERS FOR NEIGHBORHOOD PRESERVATION,1256410
2003,CONSTRUCTION INDUSTRY ADVANCEMENT FUND OF SOUTHERN CALIFORNIA (CIAF),P24703
2003,"CRANDALL PROPERTIES, LP",1256682
2003,ELITE SURGICAL CENTERS,1239106
2003,"EMPIRE LAND, LLC",1274847
2003,"EQUITABLE LIFE ASSURANCE SOCIETY OF THE UNITED STATES, THE",1256570
2003,"FOUNDATION FOR TAXPAYER & CONSUMER RIGHTS, THE",E24614
2003,"FRIEDMAN, MORTON L.",1256691
2003,FUND FOR CONSTRUCTION INDUSTRY ADVANCEMENT (FCIA),P24704
2003,GREAT AMERICAN LIFE INSURANCE,1265140
2003,"HEALTH CARE WORKERS UNION, LOCAL 250",1256411
2003,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
2003,"JACOBS PINE CONSULTING, INC.",1276540
2003,"L.A. HOME CARE WORKERS UNION, SEIU LOCAL 434-B",1256598
2003,LA JOLLA ORTHOPAEDIC SURGERY CENTER,1265154
2003,LAMBDA LETTERS PROJECT,1245186
2003,"MAIN STREET SPECIALTY SC, LP",1260372
2003,MANAGEMENT AND PROFESSIONAL EMPLOYEES ASSOCIATION - AFSCME CHAPTER 1001,1267284
2003,MANPOWER INC.,1277759
2003,MISSION VALLEY HEIGHTS SURGERY CENTER,1256669
2003,"MONTEREY PENINSULA SURGERY CENTER, LLC",1265155
2003,"MUIR ORTHOPAEDIC SPECIALISTS A MEDICAL GROUP, INC.",1256670
2003,"NATIONAL ENERGY & GAS TRANSMISSION, INC.",1254713
2003,NATIONAL GUARD ASSOCIATION OF CALIFORNIA,1282889
2003,"NATIONAL UNION OF HOSPITAL & HEALTH CARE EMPLOYEES, AFSCME/AFL-CIO",1267469
2003,NORTH BAJA PIPELINE,1239169
2003,PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION - ISSUES CONTRACTING OUT COALITION,1267273
2003,PLATINUM INSURANCE MARKETING,1254689
2003,POMONA VALLEY HOSPITAL MEDICAL CENTER,1243234
2003,POWAY SURGERY CENTER,1256668
2003,PREMIER OUTPATIENT,1245658
2003,ROBERT MONDAVI WINERY,P24725
2003,SAN JOSE WATER COMPANY,1245174
2003,SENATE VOTER REGISTRATION COMMITTEE,1256615
2003,SEQUOIA SURGICAL PAVILLION,1265157
2003,SERVICE EMPLOYEES INTERNATIONAL UNION,1256591
2003,"SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL 660, AFL-CIO",1248388
2003,SIERRA PACIFIC SURGERY CENTER,1260207
2003,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
2003,"SUBURBAN WATER SYSTEMS, A SUBSIDIARY OF SOUTHWEST WATER CO.",1260638
2003,TAXPAYERS FOR TRAFFIC RELIEF,1256676
2003,"TIERNEY, NEGRI & ASSOCIATES",1276545
2003,VERITAS SOFTWARE CORPORATION,1235640
2003,VOICES FOR CHOICES,1271830
2003,"WEBSTER SURGERY CENTER, LLC",1236468
2003,WILSHIRE SURGICENTER,1236469
2003,WOMEN'S FOUNDATION OF CALIFORNIA,1265164
2003,WORKERS COMPENSATION ACTION NETWORK,1265064
2003,WORKERS COMPENSATION REFORM & ACCOUNTABILITY,1264941
2003,"WORKING ASSETS FUNDING SERVICE, INC.",1233158
2003,ZUK & ASSOCIATES,1259796
2001,ABN AMRO MORTGAGE,1234623
2001,AFL-CIO,1250074
2001,ALLIANCE FOR RESPONSIBLE WATER POLICY,1222707
2001,APL LIMITED,1246011
2001,APPLIED MATERIALS,1239616
2001,"CALIFORNIA BREAST AND GYNECOLOGICAL CANCER TREATMENT TASK FORCE, A PROJECT OF SAN FRANCISCO FOUNDATION COMMUNITY INITIATIVE FUNDS",1223339
2001,CALIFORNIA LICENSED BEVERAGE ASSOCIATION,P24707
2001,CALIFORNIA REPUBLICAN PARTY,C25830
2001,"CALIFORNIA UNITED TERMINALS, INC.",1244053
2001,CALIFORNIANS FOR BALANCED COMMUNITIES,1242673
2001,CALIFORNIANS FOR ENERGY ACTION,1239818
2001,CALIFORNIANS FOR PRIVACY NOW/ CHRIS LARSEN,1249910
2001,CALIFORNIANS FOR TELECOMMUNICATIONS CHOICE,P24739
2001,CAMPAIGN FOR CALIFORNIA FAMILIES,P24734
2001,CHASE MANHATTAN MORTGAGE CORPORATION,1234624
2001,"CITIZENS TO PROTECT OUR SCHOOLS, HEALTH CARE AND PUBLIC SAFETY",1250096
2001,COALITION FOR CALIFORNIA JOBS,P24731
2001,"COMMUNITY ECONOMICS, INC.",1244076
2001,CONSTRUCTION INDUSTRY ADVANCEMENT FUND OF SOUTHERN CALIFORNIA (CIAF),P24703
2001,CUNA MUTUAL MORTGAGE CORPORATION,1241985
2001,"DOERR III, L. JOHN",1236343
2001,EARTH ISLAND INSTITUTE,1244223
2001,ELITE SURGICAL CENTERS,1239106
2001,EVERGREEN AMERICA CORPORATION,1246009
2001,FIRST NATIONWIDE MORTGAGE CORPORATION,1234625
2001,"FOUNDATION FOR TAXPAYER & CONSUMER RIGHTS, THE",E24614
2001,FUND FOR CONSTRUCTION INDUSTRY ADVANCEMENT (FCIA),P24704
2001,GREAT OAKS WATER COMPANY,1251387
2001,H & S VENTURES LLC/SUSAN SAMUELI,1250758
2001,"HOCHSCHILD, ADAM",1252315
2001,"HOMESIDE LENDING, INC.",1234627
2001,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
2001,INTERNATIONAL TRUCK & ENGINE CORPORATION,1233769
2001,LAMBDA LETTERS PROJECT,1245186
2001,"LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO",1249912
2001,MAERSK PACIFIC LIMITED,1248202
2001,MARINE TERMINALS CORPORATION,1244054
2001,"MITSUI O.S.K. LINES (AMERICA), INC.",1245935
2001,MORTGAGE BANKERS ASSOCIATION OF AMERICA,1234629
2001,OOCL (USA) INC.,1246010
2001,P&O NEDLLOYD LIMITED,1245808
2001,POLICYLINK,1244005
2001,PREMIER OUTPATIENT,1245658
2001,ROBERT MONDAVI WINERY,P24725
2001,"RRM DESIGN GROUP, FOR AND ON BEHALF OF ITS CLIENT, PFENDLER RANCHES",1236567
2001,SAN GABRIEL VALLEY WATER COMPANY,1253448
2001,SAN JOSE WATER COMPANY,1245174
2001,"SSA TERMINALS, LLC",1244052
2001,ST. JOSEPH HEALTH SYSTEMS,1239847
2001,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
2001,SURGERY CENTER MANAGEMENT COMPANY,1236467
2001,UFCW REGION 8 STATES COUNCIL,1249850
2001,VERITAS SOFTWARE CORPORATION,1235640
2001,"VIDIOTS TOURS, INC.",1244363
2001,"VOLKSWAGEN OF AMERICA, INC.",1246012
2001,"WEBSTER SURGERY CENTER, LLC",1236468
2001,WILSHIRE SURGICENTER,1236469
2001,"WOOD, M.D., DAVID",1242021
2001,"WORKING ASSETS FUNDING SERVICE, INC.",1233158
2001,"YUSEN TERMINALS, INC.",1245937
1999,ALLIANCE FOR RESPONSIBLE WATER POLICY,1222707
1999,ALLIANCE FOR RESPONSIBLE WATER POLICY,1222707
1999,ALLIANCE FOR RESPONSIBLE WATER POLICY,1222707
1999,"CALIFORNIA BREAST AND GYNECOLOGICAL CANCER TREATMENT TASK FORCE, A PROJECT OF SAN FRANCISCO FOUNDATION COMMUNITY INITIATIVE FUNDS",1223339
1999,"CALIFORNIA BREAST AND GYNECOLOGICAL CANCER TREATMENT TASK FORCE, A PROJECT OF SAN FRANCISCO FOUNDATION COMMUNITY INITIATIVE FUNDS",1223339
1999,"CALIFORNIA BREAST AND GYNECOLOGICAL CANCER TREATMENT TASK FORCE, A PROJECT OF SAN FRANCISCO FOUNDATION COMMUNITY INITIATIVE FUNDS",1223339
1999,CAMPAIGN FOR CALIFORNIA FAMILIES,P24734
1999,CAMPAIGN FOR CALIFORNIA FAMILIES,P24734
1999,CAMPAIGN FOR CALIFORNIA FAMILIES,P24734
1999,COALITION FOR FAIR LIABILITY LAWS,P24713
1999,COALITION FOR FAIR LIABILITY LAWS,P24713
1999,COALITION FOR FAIR LIABILITY LAWS,P24713
1999,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
1999,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
1999,HOWARD JARVIS TAXPAYERS ASSOCIATION,E24560
1999,ROBERT MONDAVI WINERY,P24725
1999,ROBERT MONDAVI WINERY,P24725
1999,ROBERT MONDAVI WINERY,P24725
1999,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
1999,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
1999,STEVEN & MICHELE KIRSCH FOUNDATION,1229678
